Reporting country (Name),Country,Commodity (Name),Trade flow (Name),Unit (Name),Unit,Value
China,United Kingdom,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,45462.35
China,United Kingdom,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,827.73
China,United Kingdom,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,1570.22
China,United Kingdom,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,1583.21
China,United Kingdom,"Fish liver oils, nei",Imports,Value (USD 1000),USD 1000,92.55
China,United Kingdom,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,711.27
China,United Kingdom,"Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,142.24
China,United Kingdom,"Gadiformes nei, frozen",Imports,Value (USD 1000),USD 1000,172.81
China,United Kingdom,"Greenland halibut, frozen",Imports,Value (USD 1000),USD 1000,236.25
China,United Kingdom,"Haddock fillets, frozen",Imports,Value (USD 1000),USD 1000,9.76
China,United Kingdom,"Hake nei fillets, frozen",Imports,Value (USD 1000),USD 1000,0.01
China,United Kingdom,"Herrings nei, frozen",Imports,Value (USD 1000),USD 1000,311.32
China,United Kingdom,"Jack and horse mackerel, frozen",Imports,Value (USD 1000),USD 1000,252.19
China,United Kingdom,"Mackerels nei, frozen",Imports,Value (USD 1000),USD 1000,10251.5
China,United Kingdom,"Molluscs nei, frozen",Imports,Value (USD 1000),USD 1000,3796.94
China,United Kingdom,"Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,1189.29
China,United Kingdom,"Mussels, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,1.48
China,United Kingdom,"Norway lobsters (Nephrops spp.), nei, even smoked, frozen",Imports,Value (USD 1000),USD 1000,3992.51
China,United Kingdom,"Norway lobsters (Nephrops spp.), nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,40.76
China,United Kingdom,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Value (USD 1000),USD 1000,41.21
China,United Kingdom,"Oysters, live fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,402.58
China,United Kingdom,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,190.04
China,United Kingdom,"Salmon fillets, frozen",Imports,Value (USD 1000),USD 1000,439.15
China,United Kingdom,"Salmons, smoked",Imports,Value (USD 1000),USD 1000,172.72
China,United Kingdom,"Scallops, including queen scallop, frozen",Imports,Value (USD 1000),USD 1000,0.39
China,United Kingdom,"Scallops, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0.54
China,United Kingdom,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Value (USD 1000),USD 1000,492.49
China,United Kingdom,"Toothfish (Dissostichus spp.), frozen",Imports,Value (USD 1000),USD 1000,54.29
China,United States of America,"Abalones, shucked or not, live,fresh or chilled",Imports,Value (USD 1000),USD 1000,1.26
China,United States of America,"Alaska pollock fillets, frozen",Imports,Value (USD 1000),USD 1000,6720.83
China,United States of America,"Alaska pollock, frozen",Imports,Value (USD 1000),USD 1000,49520.51
China,United States of America,"Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,12830.71
China,United States of America,"American/European lobsters (Homarus spp.), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,9258.63
China,United States of America,"American/European lobsters (Homarus spp.), nei, even smoked, frozen",Imports,Value (USD 1000),USD 1000,18.97
China,United States of America,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Value (USD 1000),USD 1000,883.63
China,United States of America,"Aquatic invertebrates, other than live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,52.96
China,United States of America,"Bigeye tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,78.99
China,United States of America,"Carps, frozen",Imports,Value (USD 1000),USD 1000,56.85
China,United States of America,"Clams, prep. or pres., whether or not in airtight containers",Imports,Value (USD 1000),USD 1000,4.03
China,United States of America,"Clams, shucked or not, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,0.98
China,United States of America,"Cod nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,102.72
China,United States of America,"Cods nei, frozen",Imports,Value (USD 1000),USD 1000,93469.01
China,United States of America,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), live, fresh or chilled",Imports,Value (USD 1000),USD 1000,749.96
China,United States of America,"Crab meat nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,163.36
China,United States of America,"Crabs nei, frozen",Imports,Value (USD 1000),USD 1000,21671.18
China,United States of America,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,48538.17
China,United States of America,"Crayfish (freshwater), prepared or preserved",Imports,Value (USD 1000),USD 1000,490.32
China,United States of America,"Crustacean meal, nei",Imports,Value (USD 1000),USD 1000,1410.43
China,United States of America,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,0.99
China,United States of America,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,73005.93
China,United States of America,Eels and elvers live,Imports,Value (USD 1000),USD 1000,6.02
China,United States of America,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,38029.96
China,United States of America,"Fish fillets, frozen, nei",Imports,Value (USD 1000),USD 1000,42.86
China,United States of America,"Fish for culture incl. ova, fingerlings etc.",Imports,Value (USD 1000),USD 1000,14.28
China,United States of America,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,3398.23
China,United States of America,"Fish live, nei",Imports,Value (USD 1000),USD 1000,0.33
China,United States of America,"Fish liver oils, nei",Imports,Value (USD 1000),USD 1000,5243.56
China,United States of America,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,3245.74
China,United States of America,"Fish minced nei, in airtight containers prepared or preserved",Imports,Value (USD 1000),USD 1000,1.28
China,United States of America,"Fish minced nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,1340.62
China,United States of America,"Fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,167.97
China,United States of America,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,99214.87
China,United States of America,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,91215.26
China,United States of America,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,180023.54
China,United States of America,"Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,5881.26
China,United States of America,"Gadiformes nei, frozen",Imports,Value (USD 1000),USD 1000,2140.92
China,United States of America,"Greenland halibut, frozen",Imports,Value (USD 1000),USD 1000,3544.18
China,United States of America,"Hake nei fillets, frozen",Imports,Value (USD 1000),USD 1000,0.85
China,United States of America,"Hakes nei, frozen",Imports,Value (USD 1000),USD 1000,857.42
China,United States of America,"Halibuts nei, frozen",Imports,Value (USD 1000),USD 1000,0.08
China,United States of America,"Herrings nei, frozen",Imports,Value (USD 1000),USD 1000,6113.44
China,United States of America,"Livers, roes, milt, dried, salted or in brine, nei",Imports,Value (USD 1000),USD 1000,1485.97
China,United States of America,"Livers, roes, milt, frozen",Imports,Value (USD 1000),USD 1000,15143.86
China,United States of America,"Mackerels nei, frozen",Imports,Value (USD 1000),USD 1000,61.51
China,United States of America,"Molluscs nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,53399.02
China,United States of America,"Mussels, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,6.05
China,United States of America,"Nile perch (Lates niloticus) and snakeheads (Channa spp.), frozen",Imports,Value (USD 1000),USD 1000,0.99
China,United States of America,Ornamental saltwater fish,Imports,Value (USD 1000),USD 1000,777.41
China,United States of America,"Other aquatic invertebrates, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,2.48
China,United States of America,"Oysters, live fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,402.6
China,United States of America,"Pacific salmons, frozen, nei",Imports,Value (USD 1000),USD 1000,150444.5
China,United States of America,"Pomfrets, ocean breams, frozen",Imports,Value (USD 1000),USD 1000,63.57
China,United States of America,"Rays and skates (Rajidae), frozen",Imports,Value (USD 1000),USD 1000,0.4
China,United States of America,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,27561.87
China,United States of America,"Salmon fillets, frozen",Imports,Value (USD 1000),USD 1000,57.05
China,United States of America,"Salmon nei, not minced, prepared or preserved",Imports,Value (USD 1000),USD 1000,28.5
China,United States of America,"Salmonoids, frozen",Imports,Value (USD 1000),USD 1000,69.27
China,United States of America,"Salmons, smoked",Imports,Value (USD 1000),USD 1000,23.95
China,United States of America,"Scallops, including queen scallop, frozen",Imports,Value (USD 1000),USD 1000,1606.18
China,United States of America,"Scallops, including queen scallops, dried, salted or in brine; smoked",Imports,Value (USD 1000),USD 1000,351.84
China,United States of America,"Sea-cucumber, frozen",Imports,Value (USD 1000),USD 1000,64.75
China,United States of America,"Sea-cucumber, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,786.71
China,United States of America,"Sea-cucumber, prepared or preserved",Imports,Value (USD 1000),USD 1000,852.06
China,United States of America,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Value (USD 1000),USD 1000,481.32
China,United States of America,"Shrimps and prawns, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,802.09
China,United States of America,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Value (USD 1000),USD 1000,300.92
China,United States of America,"Shrimps and prawns, peeled, frozen",Imports,Value (USD 1000),USD 1000,208.18
China,United States of America,"Shrimps, prawns live, for breeding and other purposes",Imports,Value (USD 1000),USD 1000,10172.01
China,United States of America,"Skipjack tuna, frozen",Imports,Value (USD 1000),USD 1000,2675.2
China,United States of America,"Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen",Imports,Value (USD 1000),USD 1000,22500.41
China,United States of America,"Stromboid conchs (Strombus spp), frozen",Imports,Value (USD 1000),USD 1000,906.45
China,United States of America,"Tunas prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,23.51
China,United States of America,"Yellowfin tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,163.21
China,Uruguay,"Croakers, frozen",Imports,Value (USD 1000),USD 1000,154.06
China,Uruguay,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,1295.39
China,Uruguay,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,62.69
China,Uruguay,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,7565.44
China,Uruguay,"Gadiformes nei, frozen",Imports,Value (USD 1000),USD 1000,1108.16
China,Uruguay,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,71.1
China,Uruguay,"Hakes nei, frozen",Imports,Value (USD 1000),USD 1000,1728.37
China,Uruguay,"Pomfrets, ocean breams, frozen",Imports,Value (USD 1000),USD 1000,13.29
China,Uruguay,"Toothfish (Dissostichus spp.), frozen",Imports,Value (USD 1000),USD 1000,6302.18
China,Vanuatu,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Value (USD 1000),USD 1000,1405.71
China,Vanuatu,"Bigeye tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,7.71
China,Vanuatu,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,5024.9
China,Vanuatu,"Skipjack tuna, frozen",Imports,Value (USD 1000),USD 1000,4186.9
China,Vanuatu,"Yellowfin tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,198.44
China,"Venezuela, Boliv Rep of","Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,6.88
China,"Venezuela, Boliv Rep of","Scallop meat, prepared or preserved",Imports,Value (USD 1000),USD 1000,1.48
China,Viet Nam,"Carps, eels and snakeheads, fillets, frozen",Imports,Value (USD 1000),USD 1000,38.78
China,Viet Nam,"Catfish fillets, frozen",Imports,Value (USD 1000),USD 1000,449203.09
China,Viet Nam,"Catfish, frozen",Imports,Value (USD 1000),USD 1000,59408.04
China,Viet Nam,"Clams, cockles, arkshells, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,1.56
China,Viet Nam,"Clams, prep. or pres., whether or not in airtight containers",Imports,Value (USD 1000),USD 1000,0.34
China,Viet Nam,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), frozen, even smoked, whether in shell or not",Imports,Value (USD 1000),USD 1000,74.7
China,Viet Nam,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,10067.89
China,Viet Nam,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,136.13
China,Viet Nam,"Cuttlefish and squid, prepared or preserved",Imports,Value (USD 1000),USD 1000,217.2
China,Viet Nam,"Cuttlefishes and squids, dried, salted or in brine, smoked nei",Imports,Value (USD 1000),USD 1000,1593.14
China,Viet Nam,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,3687.72
China,Viet Nam,"Cuttlefishes and squids, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,27.03
China,Viet Nam,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,14642.96
China,Viet Nam,"Fish dried, whether or not salted, nei",Imports,Value (USD 1000),USD 1000,43074.38
China,Viet Nam,"Fish fillets, dried, salted or in brine, nei",Imports,Value (USD 1000),USD 1000,380.25
China,Viet Nam,"Fish fillets, frozen, nei",Imports,Value (USD 1000),USD 1000,73.17
China,Viet Nam,"Fish heads, tail, maws etc., smoked, dried, salted, or in brine",Imports,Value (USD 1000),USD 1000,1537.43
China,Viet Nam,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,5093.27
China,Viet Nam,"Fish live, nei",Imports,Value (USD 1000),USD 1000,8.86
China,Viet Nam,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,51602.24
China,Viet Nam,"Fish minced nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,1727.9
China,Viet Nam,"Fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,5544.31
China,Viet Nam,"Fish nei, salted or in brine",Imports,Value (USD 1000),USD 1000,213.97
China,Viet Nam,"Fish nei, smoked",Imports,Value (USD 1000),USD 1000,341.8
China,Viet Nam,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,4967.89
China,Viet Nam,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,132828.42
China,Viet Nam,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,32.36
China,Viet Nam,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,778.37
China,Viet Nam,"Herring,achovy,sardine,sardinella,brisling/sprat,mackerel,Indian mackerel,seerfish,jack&horse mackerel,jack,crevalle,cobia,silver pomfret,Pacif.saury,scad,capelin,etc,dried,salted or not,not smoked",Imports,Value (USD 1000),USD 1000,18545.04
China,Viet Nam,"Jack and horse mackerel, frozen",Imports,Value (USD 1000),USD 1000,360.08
China,Viet Nam,"Mackerel prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,115.08
China,Viet Nam,"Molluscs nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,171.33
China,Viet Nam,"Octopus, frozen",Imports,Value (USD 1000),USD 1000,3921.5
China,Viet Nam,"Octopus, prepared or preserved",Imports,Value (USD 1000),USD 1000,89.05
China,Viet Nam,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Value (USD 1000),USD 1000,635.34
China,Viet Nam,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,16470.96
China,Viet Nam,"Scallops, including queen scallops, dried, salted or in brine; smoked",Imports,Value (USD 1000),USD 1000,8.75
China,Viet Nam,"Sea-cucumber, frozen",Imports,Value (USD 1000),USD 1000,1193.28
China,Viet Nam,"Sea-cucumber, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,342.87
